SYMBOL	logFC	AveExpr	t	P.Value	adj.P.Val	B	ENTREZID
SMARCD1	-0.0443048875002662	8.42195588286055	-0.733896689070743	0.463592966179615	0.697325450107274	-6.05905568970286	6602
HAS1	-0.110790433053252	5.77532045454081	-0.733855653519357	0.463617940561389	0.697325450107274	-6.05908489304226	3036
REG3A	-0.0731260057370862	7.85625454790476	-0.733595965237885	0.463776005234558	0.69748273728413	-6.05926966494816	5068
MEST	-0.131624115582046	10.327741521381	-0.733054646600901	0.464105587040206	0.697819463315844	-6.05965461140807	4232
INSIG2	0.0823479545809814	8.41845095379932	0.732950524988439	0.464168996500094	0.697819463315844	-6.05972862266602	51141
UTP14A	0.0533983862681628	9.08896265039796	0.732857266488208	0.464225794502215	0.697819463315844	-6.05979490336353	10813
SNRNP35	-0.114441520762723	8.34968318529252	-0.732831069890021	0.464241749934365	0.697819463315844	-6.05981352030269	11066
CTC1	-0.106545757976036	7.91880691451361	-0.732788804039738	0.464267493232989	0.697819463315844	-6.0598435556585	80169
ZNF611	0.0669766227724611	9.80338369946939	0.73255163309824	0.464411964204336	0.697956155055364	-6.06001206428818	81856
LLGL1	-0.100126512548497	7.45084238860544	-0.732219285840642	0.464614453442802	0.698077164399851	-6.06024810372745	3996
WRNIP1	-0.131207317622822	6.58416726521088	-0.732215237486593	0.464616920288083	0.698077164399851	-6.06025097828879	56897
KCNH4	0.0829173644572079	7.59937776630613	0.732155871819455	0.464653095316075	0.698077164399851	-6.06029312946649	23415
LEPR	-0.0799798279572462	7.86818856557144	-0.731790616604984	0.464875701668836	0.698328967116068	-6.06055239531012	3953
NBAS	-0.0597754681321413	9.08127689572449	-0.731705124586215	0.464927813753707	0.698328967116068	-6.06061306073068	51594
LTBR	0.0657593217433245	9.29646327517006	0.731135910532635	0.465274864240726	0.698769748310853	-6.06101679689237	4055
KCNV2	-0.129299545813693	6.59671695556122	-0.730934726155941	0.465397561204934	0.698873523039403	-6.06115941949594	169522
ZNF639	-0.137579362315937	6.5337765727449	-0.730731801877618	0.46552133759627	0.69892114520293	-6.06130323592852	51193
PRRG3	-0.129588954665728	6.98983085684693	-0.730706980937273	0.4655364787244	0.69892114520293	-6.06132082428706	79057
ZNF589	-0.0687677964445036	8.6768141687653	-0.730151376807767	0.465875477157628	0.699349567886059	-6.06171437496699	51385
KRT31	0.107388745492963	6.76474429953401	0.729252420866238	0.466424261341409	0.7000330685193	-6.06235050013306	3881
RRAGB	-0.105392027399239	7.05631035067006	-0.729228341881036	0.466438965758322	0.7000330685193	-6.06236752832757	10325
CREM	0.0465809609594523	9.09836349735373	0.729141733043289	0.466491857685727	0.7000330685193	-6.0624287717981	1390
SMPD1	-0.056161980014302	8.78400513502722	-0.727963818102512	0.467211541203428	0.701032368901208	-6.06326098801576	6609
CAPN11	0.119927750783872	6.23449165281633	0.727595079826149	0.467436960350004	0.701230094439351	-6.06352123214414	11131
PITX3	0.0650304130157474	5.28558811158503	0.727572318907574	0.467450876667447	0.701230094439351	-6.0635372917953	5309
GOSR1	-0.0445999596110306	9.91688777569728	-0.727039787120576	0.467776539300724	0.701637903593943	-6.06391289276968	9527
SLC22A13	-0.0513153732984404	4.42163363107483	-0.726506867482608	0.468102565569495	0.701957958693856	-6.06428849299824	9390
SLC4A2	0.171335996399391	7.12893995117007	0.726428677344421	0.468150410885712	0.701957958693856	-6.06434357809903	6522
ACTG2	0.18324769462518	8.96989574280952	0.726343820676552	0.468202338597157	0.701957958693856	-6.06440335309866	72
HUNK	0.0748433912487637	7.47875913462245	0.726284186418237	0.468238833470202	0.701957958693856	-6.06444535668693	30811
CAT	-0.0794160312723468	11.8255631710918	-0.726251081165129	0.468259093850691	0.701957958693856	-6.06446867299891	847
PLA2G3	-0.103687683733663	5.83963075391496	-0.72597353967287	0.468428968145521	0.702098537511876	-6.06466410618597	50487
KAT2A	-0.0532952841088627	9.87252538337074	-0.725921926592209	0.46846056264693	0.702098537511876	-6.06470044176562	2648
KLF1	-0.0942479431516164	7.42772838836054	-0.725547258480559	0.468689948035118	0.70232585332349	-6.06496413074587	10661
CD1D	0.111089451968885	6.77018349471088	0.725487828760437	0.468726338802498	0.70232585332349	-6.06500594453309	912
ADNP	-0.0568242645776341	10.7812862063639	-0.725410283303685	0.468773824792878	0.70232585332349	-6.06506049912732	23394
PLOD3	0.0695408119251424	10.5691627538027	0.724683746730926	0.469218859059752	0.702867054876266	-6.06557134816881	8985
TMSB4X	-0.0807697852894636	14.1687599201701	-0.724644567453092	0.469242864690382	0.702867054876266	-6.06559888176764	7114
NDUFA10	-0.0476367394268543	10.9278380769728	-0.724531113942667	0.469312382917202	0.702890438876337	-6.06567860390247	4705
VAX2	0.079695434156105	7.84193459859865	0.72435451902627	0.469420602199842	0.70297177352518	-6.06580266984098	25806
LAMTOR2	-0.0730704117556482	9.8823223865034	-0.72424388289535	0.469488408287311	0.702979770808584	-6.06588038138858	28956
HLF	0.112170556928946	7.00744966645919	0.724136574326723	0.469554180194997	0.702979770808584	-6.06595574433567	3131
SETD1B	-0.0503696764721946	10.2082486600306	-0.72401268866414	0.469630118954186	0.702979770808584	-6.06604273556012	23067
NAALADL1	-0.0772390579865347	3.97938638467687	-0.723990192997343	0.469643908957513	0.702979770808584	-6.06605853019259	10004
CMAHP	-0.0843702316772916	8.44202039662586	-0.723831267419392	0.469741337872413	0.702979770808584	-6.06617010091274	8418
APOLD1	-0.152723393372461	7.4431647660034	-0.723818077749654	0.469749424269898	0.702979770808584	-6.06617935937616	81575
VAPA	-0.0429248394979078	12.818183202449	-0.723531632821459	0.469925058623466	0.703161904910646	-6.06638038737942	9218
NSUN3	-0.0405095465856979	8.97764352857484	-0.7232123193385	0.470120889384098	0.703341319729479	-6.06660438919512	63899
CYP2J2	-0.140382579372461	7.46817832168368	-0.72316022125077	0.47015284475513	0.703341319729479	-6.06664092721125	1573
GSTA3	-0.106668304733358	5.24834387085714	-0.723001210881462	0.470250384301341	0.703406534461993	-6.066752429932	2940
MAP3K3	-0.0656043666508179	8.99684516809864	-0.722809986490852	0.470367699328106	0.703501311257074	-6.06688648970986	4215
ADAMTS7	-0.0809687571993152	8.0007175802619	-0.722622356280866	0.470482825133786	0.703547143602347	-6.06701799540849	11173
DUX4L1	-0.091286795679802	7.33774059419388	-0.722563469399178	0.470518960064124	0.703547143602347	-6.06705926085611	22947
PPME1	0.0542092109426396	10.8927314874116	0.722496242329795	0.470560214691009	0.703547143602347	-6.06710636666002	51400
WNT1	0.132867019551236	6.40090163715306	0.721938220415268	0.470902728410477	0.703978522786541	-6.06749720236015	7471
XRCC3	0.13658785776143	6.03641950797279	0.721835646404502	0.470965703355961	0.703991953004513	-6.06756901193663	7517
AMHR2	-0.068561946003119	5.2625720369966	-0.721679064376116	0.471061845336339	0.704054952010606	-6.06767861161081	269
MMP28	0.102523871524382	4.10498471179592	0.721562386900381	0.471133492840507	0.704081331019755	-6.06776026466822	79148
NR1H3	0.0678193734253328	8.99649223530613	0.721171410849581	0.471373621423954	0.704359460204783	-6.0680337810531	10062
PDHB	-0.0683510606286039	10.7559650947313	-0.720984807230078	0.471488253028076	0.70445002076694	-6.06816427188102	5162
SNRNP40	0.100860703591784	9.12325483003401	0.720326426283819	0.471892823367852	0.704973708053784	-6.06862440507299	9410
PRKD1	-0.0797792444209963	7.51037133491157	-0.719961469120296	0.472117169726609	0.705130525529051	-6.06887928806431	5587
KIR2DS2	-0.0598304162444274	4.26617465017347	-0.719930090811302	0.4721364613484	0.705130525529051	-6.06890119640091	100132285
VILL	-0.13061254729243	6.27212869838435	-0.719819314522886	0.47220457093938	0.705130525529051	-6.06897853280167	50853
BTBD1	-0.0544376291648536	10.1711224023469	-0.719803804414769	0.472214107594116	0.705130525529051	-6.06898935994818	53339
PPP1R2	0.0646930655968808	9.58376530162925	0.719630638756114	0.472320588696929	0.705159115224664	-6.06911022597352	5504
REG1CP	0.106189388182731	5.39854640406123	0.71959677208547	0.472341415167744	0.705159115224664	-6.0691338608171	5969
PDE4DIP	-0.0597756613062762	9.66957220483333	-0.719175467505709	0.472600540926607	0.705451718207771	-6.06942778785059	9659
FAM149A	0.131681619921491	6.39163561458504	0.719102191492274	0.472645617782275	0.705451718207771	-6.06947889202864	25854
ZNF710-AS1	0.068586516872651	8.31457165845238	0.718998437619463	0.472709447626612	0.705466234131097	-6.06955124320972	109729181
KDR	0.108497942017954	6.69198038146938	0.718753069007853	0.472860418465403	0.705610780083588	-6.06972230588055	3791
SLC6A16	0.135671747538912	7.3267072687585	0.718659463857036	0.472918019038542	0.705615980117124	-6.0697875488854	28968
POU3F2	-0.136703211603956	5.30822022352381	-0.718456095699619	0.473043176408666	0.705688460351898	-6.06992926777734	5454
TUBBP5	0.10477341496706	7.4781580815102	0.718404651111166	0.473074839476643	0.705688460351898	-6.06996511105838	643224
CRY1	0.0749195641973373	8.44194928327891	0.718040205787706	0.473299181511205	0.705692904539963	-6.0702189598917	1407
RBM26	0.0702926744127044	9.11291445715306	0.718036933887984	0.473301195864736	0.705692904539963	-6.0702212383023	64062
ZNF337	-0.0628168668632179	9.40732031321428	-0.718027862739757	0.473306780565402	0.705692904539963	-6.07022755500652	26152
USP24	0.0694637925175352	8.17652379969048	0.717927170503244	0.473368774723349	0.705692904539963	-6.07029766681843	23358
CDK5R2	0.15064256751046	4.77688290818707	0.717765450469583	0.473468351846748	0.705692904539963	-6.07041025166477	8941
MT4	0.123931759000913	6.45212718506463	0.717666495644796	0.473529287773949	0.705692904539963	-6.07047912871072	84560
RNF31	-0.0692104503694939	7.90123316617347	-0.717634013647064	0.473549290984135	0.705692904539963	-6.07050173559157	55072
USP32P2	-0.0712283739861542	9.040448948	-0.717604502210175	0.47356746525509	0.705692904539963	-6.07052227413194	220594
TBX6	-0.0517650811462152	8.6525878279762	-0.71752939183173	0.473613722836564	0.705692904539963	-6.07057454354534	6911
VN1R1	-0.109057925523317	7.33688924354422	-0.717491851330577	0.473636843517438	0.705692904539963	-6.07060066598729	57191
MPZ	0.126538506664891	6.89324883331292	0.717299251194208	0.473755473114779	0.705692904539963	-6.07073466478186	4359
TLN1	-0.0662678039925444	8.4160222385034	-0.717175867938144	0.473831478084875	0.705692904539963	-6.07082048808313	7094
ANXA13	-0.113070233880106	5.70465179408844	-0.717173052677078	0.473833212384484	0.705692904539963	-6.07082244615936	312
MPO	-0.115056280540662	7.28550807209864	-0.717169302541477	0.47383552260506	0.705692904539963	-6.07082505444952	4353
SOAT2	0.103951909872803	5.91549386138776	0.716983942285646	0.473949719052271	0.705782364860959	-6.07095395907408	8435
VIPR2	-0.166679927198783	7.11232031340136	-0.716544725495635	0.474220371710359	0.706031882506546	-6.0712592699753	7434
DBNDD1	-0.133779921880335	7.34355123514626	-0.71653628857551	0.474225571515632	0.706031882506546	-6.07126513287091	79007
GTF2IRD1	0.0672469768139979	9.8632585837551	0.716201332120299	0.474432035833176	0.706258627152504	-6.07149784170427	9569
CDK5RAP3	-0.0647700400011411	11.1163674228741	-0.715939708066081	0.474593333193699	0.706418090355324	-6.07167952791198	80279
ADAMTS9	-0.0605075497598325	8.77204113077891	-0.715604702352021	0.474799916254807	0.706644915882482	-6.07191207782673	56999
DEDD	0.0481878561808292	10.0735695621463	0.715476788973842	0.474878807810598	0.706681668003011	-6.07200084246325	9191
ANKRD42-DT	0.0938545709648534	6.97321734733674	0.715260608027173	0.475012155505343	0.706768477429266	-6.07215082384868	100506282
CD1E	0.103733518943629	6.77240294776191	0.715075696270201	0.475126231699309	0.706768477429266	-6.07227907555102	913
PDP1	-0.0934469338668694	8.74751435433333	-0.71503109150912	0.475153751634998	0.706768477429266	-6.07231000772081	54704
ISCA1	-0.0641696915298592	9.71251673794558	-0.715030755197171	0.475153959133748	0.706768477429266	-6.07231024093655	81689
ZDHHC6	0.0478981587213389	10.0451746067755	0.714616019392591	0.475409882099093	0.707000491629966	-6.07259775657774	64429
DNAAF8	0.114509681104831	4.43504191359524	0.714602243552232	0.475418384125434	0.707000491629966	-6.07260730382826	146562
RPAP2	-0.138037391809053	7.07238244666667	-0.714460243309453	0.475506027207743	0.707050186881259	-6.07270570542245	79871
TAF12	0.1626224935841	6.88988820214626	0.714091594882683	0.475733599973665	0.707242082534896	-6.07296107594738	6883
TEF	-0.1372030046531	6.2931028002551	-0.71407545934886	0.475743562076354	0.707242082534896	-6.07297225037134	7008
PMAIP1	-0.158985351481476	8.82564873178232	-0.713948019065912	0.475822247937423	0.70727841893024	-6.07306049840259	5366
RHOBTB1	-0.120216210657969	7.84532944511224	-0.713793660981652	0.475917563346059	0.707339462951016	-6.07316736507163	9886
ERO1A	0.130541235548422	7.734846426	0.713624933780026	0.476021763652987	0.707413696862469	-6.07328415356534	30001
APOL3	-0.0864537909736021	9.21065004769388	-0.713422257673142	0.476146946289986	0.70751909204275	-6.07342440421872	80833
EYA3	0.0932519141182958	5.58287440276531	0.713333599710488	0.476201711467413	0.707519839998132	-6.07348574251794	2140
GTSE1	0.0869883280615442	10.9118390171803	0.713006481958592	0.47640380637412	0.707739458962304	-6.0737119942781	51512
H2AC13	-0.141972258675466	6.99798330787416	-0.712589555804337	0.476661453783793	0.70804154658087	-6.07400021233679	8329
POLR1F	0.114614380965234	6.51512103689796	0.712462217296616	0.476740160313563	0.708077793635784	-6.07408820704484	221830
YY1	0.0418787586854318	11.4211270317007	0.712253759118483	0.476869021457285	0.708188516034344	-6.07423222404152	7528
MAP3K8	0.109686754729555	6.80738932780272	0.711869137240879	0.477106830793931	0.708425705106363	-6.07449783660224	1326
RAB8B	0.108117860830658	8.12617850088775	0.711724783015367	0.477196100957867	0.708425705106363	-6.07459748799004	51762
MYO1E	0.072500721500114	8.05523840693537	0.711703008896805	0.477209567098129	0.708425705106363	-6.07461251746918	4643
SEMG2	0.162381750791099	4.80190912773129	0.711572462098277	0.477290307769195	0.708425705106363	-6.07470261715136	6407
PRDX2	-0.0738447601220995	11.6445184969082	-0.711556157106775	0.47730039261902	0.708425705106363	-6.0747138692351	7001
ERO1B	-0.171029664210727	5.88101479031973	-0.711432892000985	0.477376637486114	0.708458226289715	-6.07479892624029	56605
HTR1F	-0.0845272135316088	7.89281057485375	-0.711304429480982	0.477456104308827	0.708495521120154	-6.07488755400765	3355
FOXF2	0.0772868644898441	7.97181403064966	0.710742278601096	0.477803935990399	0.708867198442962	-6.07527520075679	2295
RBAK	-0.082397504480563	7.96118315156122	-0.710636936293673	0.477869132189568	0.708867198442962	-6.07534780849277	57786
GJD2	-0.0813768448238874	8.35011867805442	-0.710636061499839	0.477869673618654	0.708867198442962	-6.0753484114041	57369
SP140	0.113523475270521	7.31361421654082	0.710034424214227	0.478242119966962	0.709265200833617	-6.07576288700562	11262
CNPY4	0.127165909237581	6.59226778927891	0.709941652989944	0.478299564609599	0.709265200833617	-6.07582676715612	245812
GYPC	-0.155399537620083	10.1838479477483	-0.709934420988713	0.478304042878612	0.709265200833617	-6.07583174659782	2995
ITGAE	0.0607512770295167	10.2313917073708	0.70985122452354	0.478355562246402	0.709265200833617	-6.07588902613168	3682
UBE4A	0.0408589728089768	10.4304691575986	0.70970826439979	0.478444097346723	0.709286811193602	-6.07598743643599	9354
NUCB1	0.0552940050576645	10.1697361532075	0.709574326356493	0.478527053243603	0.709286811193602	-6.07607961823619	4924
PEAK1	-0.0777998169627995	5.55978078227211	-0.709564194078337	0.478533329095032	0.709286811193602	-6.07608659099118	79834
EIF2AK1	0.0482261056470141	12.0430846443197	0.709332807756859	0.478676660218168	0.709418614751614	-6.07624579768583	27102
ZNF276	-0.134612342532598	7.03808764401021	-0.709172741479019	0.478775826279971	0.709484941341577	-6.07635590193462	92822
PROZ	-0.0878487796368961	7.93419652679932	-0.708796138297204	0.479009188195463	0.709750091463709	-6.0766148570252	8858
LIN7C	0.0901965930457206	8.47737380714966	0.708639658655519	0.479106169055821	0.709802218783709	-6.07672241325726	55327
CD6	0.105617021730087	8.96512577888436	0.708563711325929	0.479153242559568	0.709802218783709	-6.07677460710008	923
UBE2G1	-0.0417482826855839	10.7722777060204	-0.708151576835036	0.479408735080465	0.710016829548209	-6.07705774411813	7326
APOA2	-0.146143049847242	5.77395318741497	-0.708099994967629	0.479440717235807	0.710016829548209	-6.07709316938039	336
PLEKHA4	0.0630845674123241	4.37260148212585	0.708066515735141	0.479461475893242	0.710016829548209	-6.07711616078545	57664
SLC22A8	-0.0881530994732596	5.65678295521768	-0.707776986417716	0.479641017892874	0.710123945128559	-6.07731494589246	9376
TBCB	0.075885061619551	11.0085211434864	0.70777422226409	0.479642732168665	0.710123945128559	-6.0773168433153	1155
MPP2	-0.0705866687969571	9.03941160702722	-0.707607814393454	0.479745941370878	0.710196109166085	-6.077431058562	4355
JUP	0.108032371153823	10.5761347544524	0.707474292061149	0.479828763164502	0.710234000881095	-6.07752268322903	3728
